id,title,date_earliest,date_latest,thumb_vs,production_country,production_region,production_minting_place,x,y,width,height
28926,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30367/vs_thumb.jpg,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),197,1560,40,40
28927,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30368/vs_thumb.jpg,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),237,1560,39,40
28928,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30369/vs_thumb.jpg,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),276,1560,40,40
28929,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30370/vs_thumb.jpg,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),316,1560,40,40
28930,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30371/vs_thumb.jpg,Deutschland,Brandenburg,Berlin,356,1560,40,40
28931,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30372/vs_thumb.jpg,Deutschland,Brandenburg,Berlin,396,1560,40,40
28932,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30373/vs_thumb.jpg,Deutschland,Brandenburg,Berlin,436,1560,40,40
28933,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30374/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,476,1560,40,40
28934,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30375/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,516,1560,39,40
28935,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30376/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,555,1560,39,40
28936,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30377/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,594,1560,40,40
28937,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30378/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,634,1560,39,40
28938,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30379/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,673,1560,39,40
28939,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30380/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,712,1560,40,40
28940,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30381/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,752,1560,40,40
28941,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30382/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,792,1560,39,40
28942,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30383/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,831,1560,39,40
28943,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30384/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,870,1560,40,40
28944,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30385/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,910,1560,40,40
28945,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30386/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,950,1560,39,40
28946,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30387/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,989,1560,39,40
28947,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30388/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1028,1560,40,40
28948,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30389/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1068,1560,40,40
28949,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30390/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1108,1560,40,40
28950,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30391/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1148,1560,40,40
28951,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30392/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1188,1560,39,40
28952,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30393/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1227,1560,40,40
28953,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30394/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1267,1560,40,40
28954,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30395/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1307,1560,40,40
28955,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30396/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1347,1560,39,40
28956,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30397/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,1386,1560,39,40
28957,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30398/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,1425,1560,39,40
28958,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30399/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,1464,1560,40,40
28959,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30400/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,1504,1560,40,40
28960,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30401/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,1544,1560,39,40
28961,Apameia,53,117,http://ww2.smb.museum/mk_edit/images/n30/30402/vs_thumb.jpg,Türkei,Bithynien,Apameia (Myrleia),1583,1560,44,40
28962,Kaiserreich: Preußen 1913,1859,1936,http://ww2.smb.museum/mk_edit/images/n30/30403/vs_thumb.jpg,Deutschland,Brandenburg,Berlin,1627,1560,40,40
28983,Vespasianus,9,79,http://ww2.smb.museum/mk_edit/images/n30/30424/vs_thumb.jpg,Italien,Italia,Rom,1667,1560,38,40
28991,Vespasianus,9,79,http://ww2.smb.museum/mk_edit/images/n30/30432/vs_thumb.jpg,Italien,Italia,Rom,1705,1560,42,40
28999,Vespasianus,9,79,http://ww2.smb.museum/mk_edit/images/n30/30440/vs_thumb.jpg,Italien,Italia,Rom,1747,1560,40,40
29014,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30455/vs_thumb.jpg,Deutschland,Ostfriesland,Esens,1787,1560,40,40
29016,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30457/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1827,1560,39,40
29018,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30459/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1866,1560,40,40
29019,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30460/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,1906,1560,39,40
29020,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30461/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,1945,1560,39,40
29021,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30462/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,0,0,40,40
29022,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30463/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,40,0,39,40
29023,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30464/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,79,0,40,40
29024,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30465/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,119,0,39,40
29025,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30466/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,158,0,39,40
29026,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30467/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,197,0,40,40
29028,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30469/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg,237,0,40,40
29029,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30470/vs_thumb.jpg,Deutschland,Ostfriesland,Esens,277,0,39,40
29030,Preußen: Friedrich II.,1693,1749,http://ww2.smb.museum/mk_edit/images/n30/30471/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,316,0,40,40
29031,Preußen: Friedrich II.,1693,1749,http://ww2.smb.museum/mk_edit/images/n30/30472/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,356,0,40,40
29032,Preußen: Friedrich II.,1693,1749,http://ww2.smb.museum/mk_edit/images/n30/30473/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,396,0,40,40
29033,Preußen: Friedrich II.,1693,1749,http://ww2.smb.museum/mk_edit/images/n30/30474/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,436,0,40,40
29034,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30475/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,476,0,40,40
29035,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30476/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,516,0,40,40
29036,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30477/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,556,0,40,40
29037,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30478/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,596,0,40,40
29038,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30479/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,636,0,39,40
29039,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30480/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,675,0,40,40
29040,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30481/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,715,0,40,40
29041,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30482/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,755,0,40,40
29042,Vespasianus,9,79,http://ww2.smb.museum/mk_edit/images/n30/30483/vs_thumb.jpg,Frankreich,Gallia,Lyon,795,0,42,40
29043,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30484/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,837,0,40,40
29045,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30486/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,877,0,40,40
29047,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30488/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,917,0,39,40
29048,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30489/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,956,0,40,40
29049,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30490/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,996,0,41,40
29051,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30492/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1037,0,39,40
29052,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30493/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1076,0,39,40
29053,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30494/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1115,0,40,40
29055,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30496/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1155,0,40,40
29056,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30497/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1195,0,40,40
29057,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30498/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1235,0,41,40
29060,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30501/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1276,0,40,40
29061,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30502/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1316,0,40,40
29062,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30503/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1356,0,40,40
29063,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30504/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1396,0,40,40
29065,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30506/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1436,0,40,40
29066,Vespasianus,9,79,http://ww2.smb.museum/mk_edit/images/n30/30507/vs_thumb.jpg,Frankreich,Gallia,Lyon,1476,0,40,40
29067,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30508/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1516,0,40,40
29068,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30509/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1556,0,40,40
29069,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30510/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1596,0,40,40
29071,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30513/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1636,0,40,40
29073,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30515/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1676,0,40,40
29075,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30517/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1716,0,40,40
29076,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30518/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1756,0,40,40
29077,Constantinus I.,323,337,http://ww2.smb.museum/mk_edit/images/n30/30519/vs_thumb.jpg,Serbien,Pannonien,Sirmium (Sremska Mitrovica),1796,0,40,40
29079,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30521/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1836,0,39,40
29080,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30522/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1875,0,39,40
29081,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30523/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1914,0,40,40
29082,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30524/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1954,0,40,40
29083,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30525/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,0,40,40,40
29084,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30526/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,40,40,39,40
29085,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30527/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,79,40,40,40
29086,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30528/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,119,40,40,40
29087,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30529/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,159,40,40,40
29090,Elis,-452,-432,http://ww2.smb.museum/mk_edit/images/n30/30532/vs_thumb.jpg,Griechenland,Elis,Elis,199,40,37,40
29091,Vespasianus,9,79,http://ww2.smb.museum/mk_edit/images/n30/30533/vs_thumb.jpg,Frankreich,Gallia,Lyon,236,40,40,40
29092,Vespasianus,9,79,http://ww2.smb.museum/mk_edit/images/n30/30534/vs_thumb.jpg,Türkei,Asia,Ephesos?,276,40,39,40
29094,Iulianus,331,363,http://ww2.smb.museum/mk_edit/images/n30/30536/vs_thumb.jpg,Frankreich,Gallia,Arles,315,40,44,40
29101,Synnada,213,268,http://ww2.smb.museum/mk_edit/images/n30/30543/vs_thumb.jpg,Türkei,Phrygien,Synnada,359,40,39,40
29128,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30570/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,398,40,40,40
29129,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30571/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,438,40,40,40
29130,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30572/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,478,40,40,40
29131,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30573/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,518,40,41,40
29132,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30574/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,559,40,40,40
29133,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30575/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,599,40,40,40
29134,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30576/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,639,40,40,40
29135,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30577/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,679,40,40,40
29136,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30578/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,719,40,40,40
29137,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30579/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,759,40,40,40
29138,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30580/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,799,40,39,40
29139,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30581/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,838,40,39,40
29140,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30582/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,877,40,40,40
29141,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30583/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,917,40,39,40
29142,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30584/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,956,40,40,40
29143,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30585/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,996,40,40,40
29144,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30586/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1036,40,40,40
29145,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30587/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1076,40,40,40
29146,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30588/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1116,40,40,40
29147,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30589/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1156,40,40,40
29148,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30590/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1196,40,40,40
29149,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30591/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1236,40,40,40
29150,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30592/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1276,40,40,40
29151,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30593/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1316,40,40,40
29152,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30594/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1356,40,40,40
29153,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30595/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1396,40,40,40
29154,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30596/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1436,40,40,40
29155,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30597/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1476,40,40,40
29156,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30598/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1516,40,40,40
29157,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30599/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1556,40,40,40
29158,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30600/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1596,40,40,40
29159,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30601/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1636,40,40,40
29160,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30602/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1676,40,40,40
29161,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30603/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1716,40,40,40
29162,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30604/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1756,40,39,40
29163,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30605/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1795,40,40,40
29164,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30606/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1835,40,39,40
29165,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30607/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1874,40,40,40
29166,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30608/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1914,40,40,40
29167,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30609/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,1954,40,40,40
29168,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30610/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,0,80,39,40
29169,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30611/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,39,80,40,40
29170,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30612/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,79,80,40,40
29171,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30613/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,119,80,40,40
29172,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30614/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,159,80,40,40
29173,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30615/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,199,80,40,40
29174,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30616/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,239,80,40,40
29175,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30617/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,279,80,40,40
29176,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30618/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,319,80,41,40
29177,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30619/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,360,80,40,40
29178,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30620/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,400,80,41,40
29179,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30621/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,441,80,40,40
29180,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30622/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,481,80,41,40
29181,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30623/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,522,80,41,40
29182,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30624/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,563,80,41,40
29183,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n30/30625/vs_thumb.jpg,Deutschland,Ostfriesland,Aurich,604,80,40,40
